"","lambda","MSE"
"1",0.01,0.00144934896711112
"2",0.02,0.00144951863190194
"3",0.03,0.00144968830461406
"4",0.04,0.00144985798524716
"5",0.05,0.0014500276738009
"6",0.06,0.00145019737027496
"7",0.07,0.001450367074669
"8",0.08,0.0014505367869827
"9",0.09,0.00145070650721573
"10",0.1,0.00145087623536775
"11",0.11,0.00145104597143846
"12",0.12,0.00156726021246592
"13",0.13,0.0015672947362274
"14",0.14,0.00156732926028848
"15",0.15,0.00156736378464916
"16",0.16,0.00156739830930945
"17",0.17,0.00156743283426934
"18",0.18,0.00156746735952885
"19",0.19,0.00156750188508794
"20",0.2,0.00156753641094663
"21",0.21,0.00156757093710489
"22",0.22,0.00156760546356277
"23",0.23,0.00156763999032023
"24",0.24,0.00156767451737727
"25",0.25,0.0015677090447339
"26",0.26,0.00156774357239011
"27",0.27,0.00156777810034589
"28",0.28,0.00156781262860125
"29",0.29,0.00156784715715618
"30",0.3,0.00156788168601069
"31",0.31,0.00156791621516475
"32",0.32,0.00156795074461839
"33",0.33,0.00156798527437158
"34",0.34,0.00156801980442434
"35",0.35,0.00156805433477666
"36",0.36,0.00156808886542852
"37",0.37,0.00156812339637996
"38",0.38,0.00156815792763092
"39",0.39,0.00156819245918144
"40",0.4,0.00156822699103152
"41",0.41,0.00156826152318114
"42",0.42,0.00156829605563028
"43",0.43,0.00156833058837898
"44",0.44,0.0015683651214272
"45",0.45,0.00156839965477496
"46",0.46,0.00156843418842225
"47",0.47,0.00156846872236906
"48",0.48,0.00156850325661541
"49",0.49,0.00156853779116127
"50",0.5,0.00156857232600667
"51",0.51,0.00156860686115157
"52",0.52,0.001568641396596
"53",0.53,0.00156867593233993
"54",0.54,0.00156871046838338
"55",0.55,0.00156874500472633
"56",0.56,0.00156877954136878
"57",0.57,0.00156881407831075
"58",0.58,0.00156884861555223
"59",0.59,0.00156888315309318
"60",0.6,0.00156891769093365
"61",0.61,0.0015689522290736
"62",0.62,0.00156898676751304
"63",0.63,0.00156902130625198
"64",0.64,0.0015690558452904
"65",0.65,0.0015690903846283
"66",0.66,0.00156912492426568
"67",0.67,0.00156915946420255
"68",0.68,0.00156919400443888
"69",0.69,0.00156922854497469
"70",0.7,0.00156926308580998
"71",0.71,0.00156929762694474
"72",0.72,0.00156933216837895
"73",0.73,0.00156936671011263
"74",0.74,0.00156940125214578
"75",0.75,0.00156943579447838
"76",0.76,0.00156947033711044
"77",0.77,0.00156950488004196
"78",0.78,0.00156953942327293
"79",0.79,0.00156957396680333
"80",0.8,0.00156960851063319
"81",0.81,0.0015696430547625
"82",0.82,0.00156967759919124
"83",0.83,0.00156971214391943
"84",0.84,0.00156974668894705
"85",0.85,0.00156978123427411
"86",0.86,0.0015698157799006
"87",0.87,0.00156985032582652
"88",0.88,0.00156988487205186
"89",0.89,0.00156991941857663
"90",0.9,0.00156995396540082
"91",0.91,0.00156998851252443
"92",0.92,0.00157002305994745
"93",0.93,0.0015700576076699
"94",0.94,0.00157009215569174
"95",0.95,0.00157012670401301
"96",0.96,0.00157016125263368
"97",0.97,0.00157019580155375
"98",0.98,0.00157023035077323
"99",0.99,0.0015702649002921
"100",1,0.00157029945011038
"101",1.01,0.00157033400022804
"102",1.02,0.0015703685506451
"103",1.03,0.00157040310136154
"104",1.04,0.00157043765237738
"105",1.05,0.0015704722036926
"106",1.06,0.00157050675530721
"107",1.07,0.00157054130722118
"108",1.08,0.00157057585943454
"109",1.09,0.00157061041194728
"110",1.1,0.00157064496475938
"111",1.11,0.00157067951787086
"112",1.12,0.0015707140712817
"113",1.13,0.00157074862499191
"114",1.14,0.00157078317900148
"115",1.15,0.00157081773331042
"116",1.16,0.0015708522879187
"117",1.17,0.00157088684282633
"118",1.18,0.00157092139803334
"119",1.19,0.00157095595353968
"120",1.2,0.00157099050934537
"121",1.21,0.00157102506545041
"122",1.22,0.0015710596218548
"123",1.23,0.00157109417855851
"124",1.24,0.00157112873556158
"125",1.25,0.00157116329286397
"126",1.26,0.00157119785046569
"127",1.27,0.00157123240836676
"128",1.28,0.00157126696656713
"129",1.29,0.00157130152506684
"130",1.3,0.00157133608386587
"131",1.31,0.00157137064296423
"132",1.32,0.0015714052023619
"133",1.33,0.00157143976205889
"134",1.34,0.0015714743220552
"135",1.35,0.00157150888235079
"136",1.36,0.00157154344294571
"137",1.37,0.00157157800383993
"138",1.38,0.00157161256503346
"139",1.39,0.00157164712652629
"140",1.4,0.00157168168831842
"141",1.41,0.00157171625040984
"142",1.42,0.00157175081280055
"143",1.43,0.00157178537549055
"144",1.44,0.00157181993847984
"145",1.45,0.00157185450176841
"146",1.46,0.00157188906535628
"147",1.47,0.00157192362924342
"148",1.48,0.00157195819342983
"149",1.49,0.00157199275791554
"150",1.5,0.00157202732270051
"151",1.51,0.00157206188778475
"152",1.52,0.00157209645316825
"153",1.53,0.00157213101885104
"154",1.54,0.00157216558483307
"155",1.55,0.00157220015111437
"156",1.56,0.00157223471769492
"157",1.57,0.00157226928457473
"158",1.58,0.0015723038517538
"159",1.59,0.00157233841923213
"160",1.6,0.00157237298700968
"161",1.61,0.0015724075550865
"162",1.62,0.00157244212346256
"163",1.63,0.00157247669213785
"164",1.64,0.00157251126111239
"165",1.65,0.00157254583038616
"166",1.66,0.00157258039995917
"167",1.67,0.0015726149698314
"168",1.68,0.00157264954000286
"169",1.69,0.00157268411047357
"170",1.7,0.00157271868124348
"171",1.71,0.00157275325231262
"172",1.72,0.00157278782368097
"173",1.73,0.00157282239534854
"174",1.74,0.00157285696731533
"175",1.75,0.00157289153958133
"176",1.76,0.00157292611214654
"177",1.77,0.00157296068501096
"178",1.78,0.00157299525817457
"179",1.79,0.00157302983163738
"180",1.8,0.0015730644053994
"181",1.81,0.00157309897946061
"182",1.82,0.00157313355382103
"183",1.83,0.00157316812848063
"184",1.84,0.00157320270343942
"185",1.85,0.00157323727869739
"186",1.86,0.00157327185425457
"187",1.87,0.00157330643011091
"188",1.88,0.00157334100626642
"189",1.89,0.00157337558272112
"190",1.9,0.001573410159475
"191",1.91,0.00157344473652804
"192",1.92,0.00157347931388026
"193",1.93,0.00157351389153164
"194",1.94,0.00157354846948219
"195",1.95,0.0015735830477319
"196",1.96,0.00157361762628076
"197",1.97,0.00157365220512878
"198",1.98,0.00157368678427596
"199",1.99,0.0015737213637223
"200",2,0.00157375594346778
"201",3,0.00157721542829705
"202",4,0.00185779391893037
