"","lambda","MSE"
"1",0.01,0.00103732234061382
"2",0.06,0.00103619657264373
"3",0.11,0.00103507127971381
"4",0.16,0.0010339464620296
"5",0.21,0.00103282211979666
"6",0.26,0.00103169825322065
"7",0.31,0.00103057486250727
"8",0.36,0.00102945194786227
"9",0.41,0.0010283295094915
"10",0.46,0.00102720754760082
"11",0.51,0.00102608606239621
"12",0.56,0.00102496505408364
"13",0.61,0.00102384452286921
"14",0.66,0.00102272446895903
"15",0.71,0.0010216048925593
"16",0.76,0.00102236724677937
"17",0.81,0.00102611784707977
"18",0.86,0.00102987379083696
"19",0.91,0.00103363507032697
"20",0.96,0.00103740167783342
"21",1.01,0.00104117360564762
"22",1.06,0.00104495084606845
"23",1.11,0.00104873339140243
"24",1.16,0.00105252123396368
"25",1.21,0.00105631436607391
"26",1.26,0.00106011278006243
"27",1.31,0.00106391646826611
"28",1.36,0.00106772542302945
"29",1.41,0.00107153963670448
"30",1.46,0.00107535910165082
"31",1.51,0.00107918381023561
"32",1.56,0.0010830137548336
"33",1.61,0.00108686163128669
"34",1.66,0.00109201156641372
"35",1.71,0.00109717086707203
"36",1.76,0.00110233951496861
"37",1.81,0.00110751749183469
"38",1.86,0.00111270477942578
"39",1.91,0.00111790135952161
"40",1.96,0.00112310721392607
"41",3,0.00117563088586179
"42",4,0.00120650457689851
"43",5,0.00123767951232574
"44",6,0.00126915224605969
"45",7,0.00130091935853148
"46",8,0.00133297745650525
"47",9,0.00136532317289767
"48",10,0.00139795316659853
"49",11,0.0014308641222925
"50",12,0.00146405275028213
"51",13,0.00149751578631191
"52",14,0.00153124999139359
"53",15,0.00156525215163252
"54",16,0.00159951907805523
"55",17,0.00163404760643807
"56",18,0.00166875052610229
"57",19,0.00170098409162764
"58",20,0.00173343144044216
"59",21,0.00176609018109566
"60",22,0.00179895793929544
"61",23,0.00183203235779778
"62",24,0.00186531109629958
"63",25,0.00189879183133105
"64",26,0.00193247225614886
"65",27,0.00196635008062988
"66",28,0.00200042303116583
"67",29,0.00203468885055817
"68",30,0.00207466388368986
"69",31,0.00212308697118844
"70",32,0.0021718700378505
"71",33,0.00222100716368527
"72",34,0.00227049248853492
"73",35,0.00232032021154395
"74",36,0.00237048459063287
"75",37,0.00242097994197652
"76",38,0.00247180063948663
"77",39,0.00252294111429882
"78",40,0.00257439585426388
"79",41,0.00262615940344332
"80",42,0.00267822636160928
"81",43,0.00272911058863856
"82",44,0.00277052206535808
"83",45,0.00281211241654801
"84",46,0.00285387910696118
"85",47,0.00289581962187101
"86",48,0.00293793146692714
"87",49,0.00298021216801227
"88",50,0.0030226592710999
"89",51,0.00305945163927483
"90",52,0.00307062988039558
"91",53,0.00308181917674958
"92",54,0.00309301948526479
"93",55,0.00310423076296133
"94",56,0.00311545296695135
"95",57,0.00312668605443889
"96",58,0.00313792998271965
"97",59,0.00314918470918086
"98",60,0.00316045019130111
"99",61,0.00317172638665017
"100",62,0.0031830132528888
"101",63,0.00319431074776865
"102",64,0.003205618829132
"103",65,0.00321693745491167
"104",66,0.00322826658313083
"105",67,0.00323960617190277
"106",68,0.00325095617943085
"107",69,0.00326231656400824
"108",70,0.00327368728401779
"109",71,0.00328506829793186
"110",72,0.00329645956431215
"111",73,0.00330786104180954
"112",74,0.00331927268916391
"113",75,0.00333069446520402
"114",76,0.00334212632884726
"115",77,0.00335356823909958
"116",78,0.00336502015505528
"117",79,0.00337648203589683
"118",80,0.00338795384089474
"119",81,0.00339943552940739
"120",82,0.00341092706088084
"121",83,0.00342242839484871
"122",84,0.0034265860822312
"123",85,0.0034265860822312
"124",86,0.0034265860822312
"125",87,0.0034265860822312
"126",88,0.0034265860822312
"127",89,0.0034265860822312
"128",90,0.0034265860822312
"129",91,0.0034265860822312
"130",92,0.0034265860822312
"131",93,0.0034265860822312
"132",94,0.0034265860822312
"133",95,0.0034265860822312
"134",96,0.0034265860822312
"135",97,0.0034265860822312
"136",98,0.0034265860822312
"137",99,0.0034265860822312
"138",100,0.0034265860822312
"139",101,0.0034265860822312
"140",102,0.0034265860822312
"141",103,0.0034265860822312
"142",104,0.0034265860822312
"143",105,0.0034265860822312
"144",106,0.0034265860822312
"145",107,0.0034265860822312
"146",108,0.0034265860822312
"147",109,0.0034265860822312
"148",110,0.0034265860822312
"149",111,0.0034265860822312
"150",112,0.0034265860822312
"151",113,0.0034265860822312
"152",114,0.0034265860822312
"153",115,0.0034265860822312
"154",116,0.0034265860822312
"155",117,0.0034265860822312
"156",118,0.0034265860822312
"157",119,0.0034265860822312
"158",120,0.0034265860822312
"159",121,0.0034265860822312
"160",122,0.0034265860822312
"161",123,0.0034265860822312
"162",124,0.0034265860822312
"163",125,0.0034265860822312
"164",126,0.0034265860822312
"165",127,0.0034265860822312
"166",128,0.0034265860822312
"167",129,0.0034265860822312
"168",130,0.0034265860822312
"169",131,0.0034265860822312
"170",132,0.0034265860822312
"171",133,0.0034265860822312
"172",134,0.0034265860822312
"173",135,0.0034265860822312
"174",136,0.0034265860822312
"175",137,0.0034265860822312
"176",138,0.0034265860822312
"177",139,0.0034265860822312
"178",140,0.0034265860822312
"179",141,0.0034265860822312
"180",142,0.0034265860822312
"181",143,0.0034265860822312
"182",144,0.0034265860822312
"183",145,0.0034265860822312
"184",146,0.0034265860822312
"185",147,0.0034265860822312
"186",148,0.0034265860822312
"187",149,0.0034265860822312
"188",150,0.0034265860822312
"189",151,0.0034265860822312
"190",152,0.0034265860822312
"191",153,0.0034265860822312
"192",154,0.0034265860822312
"193",155,0.0034265860822312
"194",156,0.0034265860822312
"195",157,0.0034265860822312
"196",158,0.0034265860822312
"197",159,0.0034265860822312
"198",160,0.0034265860822312
"199",161,0.0034265860822312
"200",162,0.0034265860822312
"201",163,0.0034265860822312
"202",164,0.0034265860822312
"203",165,0.0034265860822312
"204",166,0.0034265860822312
"205",167,0.0034265860822312
"206",168,0.0034265860822312
"207",169,0.0034265860822312
"208",170,0.0034265860822312
"209",171,0.0034265860822312
"210",172,0.0034265860822312
"211",173,0.0034265860822312
"212",174,0.0034265860822312
"213",175,0.0034265860822312
"214",176,0.0034265860822312
"215",177,0.0034265860822312
"216",178,0.0034265860822312
"217",179,0.0034265860822312
"218",180,0.0034265860822312
"219",181,0.0034265860822312
"220",182,0.0034265860822312
"221",183,0.0034265860822312
"222",184,0.0034265860822312
"223",185,0.0034265860822312
"224",186,0.0034265860822312
"225",187,0.0034265860822312
"226",188,0.0034265860822312
"227",189,0.0034265860822312
"228",190,0.0034265860822312
"229",191,0.0034265860822312
"230",192,0.0034265860822312
"231",193,0.0034265860822312
"232",194,0.0034265860822312
"233",195,0.0034265860822312
"234",196,0.0034265860822312
"235",197,0.0034265860822312
"236",198,0.0034265860822312
"237",199,0.0034265860822312
"238",200,0.0034265860822312
"239",201,0.0034265860822312
"240",202,0.0034265860822312
"241",203,0.0034265860822312
"242",204,0.0034265860822312
"243",205,0.0034265860822312
"244",206,0.0034265860822312
"245",207,0.0034265860822312
"246",208,0.0034265860822312
"247",209,0.0034265860822312
"248",210,0.0034265860822312
"249",211,0.0034265860822312
"250",212,0.0034265860822312
"251",213,0.0034265860822312
"252",214,0.0034265860822312
"253",215,0.0034265860822312
"254",216,0.0034265860822312
"255",217,0.0034265860822312
"256",218,0.0034265860822312
"257",219,0.0034265860822312
"258",220,0.0034265860822312
"259",221,0.0034265860822312
"260",222,0.0034265860822312
"261",223,0.0034265860822312
"262",224,0.0034265860822312
"263",225,0.0034265860822312
"264",226,0.0034265860822312
"265",227,0.0034265860822312
"266",228,0.0034265860822312
"267",229,0.0034265860822312
"268",230,0.0034265860822312
"269",231,0.0034265860822312
"270",232,0.0034265860822312
"271",233,0.0034265860822312
"272",234,0.0034265860822312
"273",235,0.0034265860822312
"274",236,0.0034265860822312
"275",237,0.0034265860822312
"276",238,0.0034265860822312
"277",239,0.0034265860822312
"278",240,0.0034265860822312
"279",241,0.0034265860822312
"280",242,0.0034265860822312
"281",243,0.0034265860822312
"282",244,0.0034265860822312
"283",245,0.0034265860822312
"284",246,0.0034265860822312
"285",247,0.0034265860822312
"286",248,0.0034265860822312
"287",249,0.0034265860822312
"288",250,0.0034265860822312
"289",251,0.0034265860822312
"290",252,0.0034265860822312
"291",253,0.0034265860822312
"292",254,0.0034265860822312
"293",255,0.0034265860822312
"294",256,0.0034265860822312
"295",257,0.0034265860822312
"296",258,0.0034265860822312
"297",259,0.0034265860822312
"298",260,0.0034265860822312
"299",261,0.0034265860822312
"300",262,0.0034265860822312
"301",263,0.0034265860822312
"302",264,0.0034265860822312
"303",265,0.0034265860822312
"304",266,0.0034265860822312
"305",267,0.0034265860822312
"306",268,0.0034265860822312
"307",269,0.0034265860822312
"308",270,0.0034265860822312
"309",271,0.0034265860822312
"310",272,0.0034265860822312
"311",273,0.0034265860822312
"312",274,0.0034265860822312
"313",275,0.0034265860822312
