"","lambda","MSE"
"1",0.01,0.0875997390714463
"2",0.06,0.0878310452909867
"3",0.11,0.0880628773512014
"4",0.16,0.0882952363355716
"5",0.21,0.0885820737222084
"6",0.26,0.0890016584154806
"7",0.31,0.0894967683115083
"8",0.36,0.0899942511511902
"9",0.41,0.0904941172503525
"10",0.46,0.0909963769678825
"11",0.51,0.0915010407059038
"12",0.56,0.0916798764922053
"13",0.61,0.0917881521361952
"14",0.66,0.0918965381793285
"15",0.71,0.0920050347238564
"16",0.76,0.0921136418721216
"17",0.81,0.0922223597265577
"18",0.86,0.0923311883896893
"19",0.91,0.0924401279641322
"20",0.96,0.0925170661463167
"21",1.01,0.0925932163380727
"22",1.06,0.0926694206722134
"23",1.11,0.0927456791837228
"24",1.16,0.0928219919076057
"25",1.21,0.0928983588788894
"26",1.26,0.0929747801326227
"27",1.31,0.093051255703876
"28",1.36,0.0931277856277416
"29",1.41,0.0932043699393336
"30",1.46,0.0932810086737876
"31",1.51,0.0933577018662617
"32",1.56,0.093434449551935
"33",1.61,0.0935112517660091
"34",1.66,0.0935881085437069
"35",1.71,0.0936650199202739
"36",1.76,0.0937419859309768
"37",1.81,0.0938190066111042
"38",1.86,0.0938960819959672
"39",1.91,0.0939732121208982
"40",1.96,0.0940503970212518
"41",3,0.0963699022970524
"42",4,0.0968156447092504
"43",5,0.0968925444597769
"44",6,0.0967097516677885
"45",7,0.0965272576063873
"46",8,0.0963450618309201
"47",9,0.0961631638973697
"48",10,0.0959815633623551
"49",11,0.0958002597831294
"50",12,0.0956192527175793
"51",13,0.0954385417242251
"52",14,0.0952581263622181
"53",15,0.0950780061913412
"54",16,0.0948981807720076
"55",17,0.0947186496652599
"56",18,0.0945394124327679
"57",19,0.0943604686368304
"58",20,0.0941818178403719
"59",21,0.094003459606944
"60",22,0.0938253935007215
"61",23,0.0936476190865033
"62",24,0.0934701359297129
"63",25,0.093292943596395
"64",26,0.0931160416532158
"65",27,0.0929394296674621
"66",28,0.0926617901771526
"67",29,0.0910843765753365
"68",30,0.0895301936029932
"69",31,0.0879989302874257
"70",32,0.0864902796554753
"71",33,0.085003938683024
"72",34,0.083539608245128
"73",35,0.0820969930667751
"74",36,0.0806758016742587
"75",37,0.0792757463471609
"76",38,0.0778965430709354
"77",39,0.0765379114900858
"78",40,0.0751995748619272
"79",41,0.0738812600109303
"80",42,0.0725826972836339
"81",43,0.0713036205041236
"82",44,0.0700437669300681
"83",45,0.0688028772093041
"84",46,0.0675806953369679
"85",47,0.0663769686131613
"86",48,0.0651914476011486
"87",49,0.0640238860860777
"88",50,0.0628740410342175
"89",51,0.0617416725527063
"90",52,0.060626543849804
"91",53,0.0595284211956429
"92",54,0.0584470738834702
"93",55,0.0573822741913754
"94",56,0.0563337973444976
"95",57,0.0553014214777075
"96",58,0.0542849275987548
"97",59,0.0532840995518799
"98",60,0.0522987239818798
"99",61,0.051328590298626
"100",62,0.0503734906420249
"101",63,0.0494332198474208
"102",64,0.0485075754114292
"103",65,0.0475963574582009
"104",66,0.0466993687061079
"105",67,0.0458164144348476
"106",68,0.0449473024529589
"107",69,0.044091843065747
"108",70,0.0432498490436082
"109",71,0.0424211355907549
"110",72,0.0416055203143305
"111",73,0.0408028231939126
"112",74,0.0400128665513995
"113",75,0.0392354750212733
"114",76,0.0384704755212373
"115",77,0.0377176972232203
"116",78,0.0369769715247468
"117",79,0.0362481320206646
"118",80,0.0355310144752289
"119",81,0.0348254567945353
"120",82,0.0341312989993001
"121",83,0.0334483831979811
"122",84,0.0327765535602372
"123",85,0.0321156562907203
"124",86,0.0314655396031967
"125",87,0.0308260536949926
"126",88,0.030197050721763
"127",89,0.0295783847725735
"128",90,0.0289699118452995
"129",91,0.0283714898223308
"130",92,0.0277829784465835
"131",93,0.0272042392978127
"132",94,0.0266351357692231
"133",95,0.0260755330443723
"134",96,0.0255252980743665
"135",97,0.0249842995553406
"136",98,0.0244524079062226
"137",99,0.0239294952467783
"138",100,0.0234154353759285
"139",101,0.0229101037503438
"140",102,0.0224133774633048
"141",103,0.0219251352238288
"142",104,0.021445257336061
"143",105,0.0209736256789218
"144",106,0.0205101236860122
"145",107,0.020054636325772
"146",108,0.019607050081886
"147",109,0.0191672529339387
"148",110,0.0187351343383106
"149",111,0.0183105852093164
"150",112,0.0178934979005794
"151",113,0.017483766186641
"152",114,0.0170812852448012
"153",115,0.0166859516371886
"154",116,0.0162976632930547
"155",117,0.0159163194912924
"156",118,0.0155418208431737
"157",119,0.0151740692753058
"158",120,0.0148129680128003
"159",121,0.0144584215626563
"160",122,0.0141103356973514
"161",123,0.0137686174386394
"162",124,0.013433175041553
"163",125,0.0131039179786079
"164",126,0.0127807569242052
"165",127,0.0124636037392307
"166",128,0.0121523714558491
"167",129,0.0118469742624886
"168",130,0.0115473274890156
"169",131,0.0112533475920962
"170",132,0.0109649521407422
"171",133,0.010682059802039
"172",134,0.0104045903270544
"173",135,0.0101324645369239
"174",136,0.00986560430911286
"175",137,0.00960393256385104
"176",138,0.00934737325073838
"177",139,0.00909585133552
"178",140,0.00884929278702849
"179",141,0.00860762456429016
"180",142,0.00837077460379456
"181",143,0.00813867180692439
"182",144,0.00791124602754507
"183",145,0.00768842805974925
"184",146,0.00747014962575782
"185",147,0.00725634336397282
"186",148,0.00704694281718146
"187",149,0.00684188242090895
"188",150,0.00664109749191864
"189",151,0.00644452421685804
"190",152,0.0062520996410471
"191",153,0.00606376165740917
"192",154,0.00587944899554155
"193",155,0.00569910121092419
"194",156,0.00552265867426477
"195",157,0.00535006256097868
"196",158,0.00518125484080182
"197",159,0.00501617826753521
"198",160,0.00485477636891845
"199",161,0.00469699343663245
"200",162,0.00454277451642757
"201",163,0.00439206539837753
"202",164,0.00424481260725581
"203",165,0.00410096339303497
"204",166,0.00396046572150514
"205",167,0.00382326826501158
"206",168,0.00368932039331053
"207",169,0.00355857216453905
"208",170,0.00343097431630075
"209",171,0.00330647825686393
