"","lambda","MSE"
"1",0.01,0.0000255609424991541
"2",0.06,0.0000242411712577021
"3",0.11,0.0000229572052515122
"4",0.16,0.0000217089757084464
"5",0.21,0.0000212900619206954
"6",0.26,0.0000218323374386393
"7",0.31,0.0000223815915891289
"8",0.36,0.000022937830311723
"9",0.41,0.0000235010595499496
"10",0.46,0.000024071285251318
"11",0.51,0.0000246485133673151
"12",0.56,0.0000252327498534094
"13",0.61,0.0000258240006690528
"14",0.66,0.0000264222717776839
"15",0.71,0.0000271148846041146
"16",0.76,0.0000281402355832167
"17",0.81,0.0000291851207828927
"18",0.86,0.0000302495678434763
"19",0.91,0.0000313336044360899
"20",0.96,0.0000324372582626779
"21",1.01,0.0000335605570560316
"22",1.06,0.0000347035285798287
"23",1.11,0.0000358662006286612
"24",1.16,0.000037048601028069
"25",1.21,0.0000382507576345657
"26",1.26,0.0000394726983356782
"27",1.31,0.000040714451049975
"28",1.36,0.0000419760437270978
"29",1.41,0.0000432575043477951
"30",1.46,0.0000438008879378101
"31",1.51,0.0000442230049312556
"32",1.56,0.0000446472122418576
"33",1.61,0.0000450735108235322
"34",1.66,0.0000455019016305398
"35",1.71,0.000045932385617483
"36",1.76,0.0000463649637393076
"37",1.81,0.0000467996369513075
"38",1.86,0.0000472364062091189
"39",1.91,0.0000476752724687184
"40",1.96,0.0000481162366864318
"41",3,0.0000592971244376005
"42",4,0.0000717819069955529
"43",5,0.0000761189090696407
"44",6,0.0000760614213338573
"45",7,0.000076003956229801
"46",8,0.0000759465137564258
"47",9,0.0000758890939126723
"48",10,0.0000758316966974923
"49",11,0.0000757743221098338
"50",12,0.0000757169701486451
"51",13,0.000075659640812869
"52",14,0.0000756023341014589
"53",15,0.0000755450500133624
"54",16,0.0000754877885475256
"55",17,0.0000689587159221574
"56",18,0.0000624833713452535
"57",19,0.0000563388245737546
"58",20,0.0000478969900372831
"59",21,0.000039771145691785
"60",22,0.0000324210529486963
"61",23,0.0000258398930036313
"62",24,0.0000200208943678025
"63",25,0.000014957332565414
"64",26,0.0000106425298329455
"65",27,0.00000706985482029136
"66",28,0.00000423272229373365
"67",29,0.00000212459284075991
"68",30,0.000000738972576701246
"69",31,0.0000000694128531836962
"70",32,0.000000109509968381137
"71",33,0.000000852904879058552
"72",34,0.00000229328291439391
"73",35,0.00000442437349157352
"74",36,0.00000723994983314015
"75",37,0.0000107338286860915
"76",38,0.0000148998700427085
"77",39,0.0000197319768631304
"78",40,0.0000252240947996199
"79",41,0.0000313702119225431
"80",42,0.0000381643584480614
"81",43,0.0000456006064674787
"82",44,0.0000536730696782801
"83",45,0.0000623759031168434
"84",46,0.0000717033028927791
"85",47,0.000081649505924929
"86",48,0.0000924591998068702
"87",49,0.000104328766090475
"88",50,0.000116873824512405
"89",51,0.000130087709530866
"90",52,0.000143963805425657
"91",53,0.000158495545958343
"92",54,0.000173676414034595
"93",55,0.000189499941368812
"94",56,0.000205959708150893
"95",57,0.000223049342715204
"96",58,0.000240762521211771
"97",59,0.000259092967279575
"98",60,0.000278034451721945
"99",61,0.000297580792184317
"100",62,0.000317725852833731
"101",63,0.00033846354404081
"102",64,0.000359787822063598
"103",65,0.000381692688733551
"104",66,0.000404172191143543
"105",67,0.000427220421338023
"106",68,0.000450831516005165
"107",69,0.000474999656170935
"108",70,0.000499719066895352
"109",71,0.000524984016970586
"110",72,0.000550788818621228
"111",73,0.000577127827206163
"112",74,0.000603995440923013
"113",75,0.000631386100513881
"114",76,0.000659294288973443
"115",77,0.000687714531258876
"116",78,0.000716641394001498
"117",79,0.000746069485220643
"118",80,0.000775993454039158
"119",81,0.000806407990400818
"120",82,0.000837307824789797
"121",83,0.000868687727951612
"122",84,0.000900542510616364
"123",85,0.000913369815484989
"124",86,0.00092183727298741
"125",87,0.000930336702998029
"126",88,0.000938868013988448
"127",89,0.000947431114614427
"128",90,0.000956025913715608
"129",91,0.000964652320315127
"130",92,0.000973310243619331
"131",93,0.000981999593017401
"132",94,0.000990720278081064
"133",95,0.000995724745364719
"134",96,0.000995724745364719
"135",97,0.000995724745364719
"136",98,0.000995724745364719
"137",99,0.000995724745364719
"138",100,0.000995724745364719
"139",101,0.000995724745364719
"140",102,0.000995724745364719
"141",103,0.000995724745364719
"142",104,0.000995724745364719
"143",105,0.000995724745364719
"144",106,0.000995724745364719
"145",107,0.000995724745364719
"146",108,0.000995724745364719
"147",109,0.000995724745364719
"148",110,0.000995724745364719
"149",111,0.000995724745364719
"150",112,0.000995724745364719
"151",113,0.000995724745364719
"152",114,0.000995724745364719
"153",115,0.000995724745364719
"154",116,0.000995724745364719
"155",117,0.000995724745364719
"156",118,0.000995724745364719
"157",119,0.000995724745364719
"158",120,0.000995724745364719
"159",121,0.000995724745364719
"160",122,0.000995724745364719
"161",123,0.000995724745364719
"162",124,0.000995724745364719
"163",125,0.000995724745364719
"164",126,0.000995724745364719
"165",127,0.000995724745364719
"166",128,0.000995724745364719
"167",129,0.000995724745364719
"168",130,0.000995724745364719
"169",131,0.000995724745364719
"170",132,0.000995724745364719
"171",133,0.000995724745364719
"172",134,0.000995724745364719
"173",135,0.000995724745364719
"174",136,0.000995724745364719
"175",137,0.000995724745364719
"176",138,0.000995724745364719
"177",139,0.000995724745364719
"178",140,0.000995724745364719
"179",141,0.000995724745364719
"180",142,0.000995724745364719
"181",143,0.000995724745364719
"182",144,0.000995724745364719
"183",145,0.000995724745364719
"184",146,0.000995724745364719
"185",147,0.000995724745364719
"186",148,0.000995724745364719
"187",149,0.000995724745364719
"188",150,0.000995724745364719
"189",151,0.000995724745364719
"190",152,0.000995724745364719
"191",153,0.000995724745364719
"192",154,0.000995724745364719
"193",155,0.000995724745364719
"194",156,0.000995724745364719
"195",157,0.000995724745364719
"196",158,0.000995724745364719
"197",159,0.000995724745364719
"198",160,0.000995724745364719
"199",161,0.000995724745364719
"200",162,0.000995724745364719
"201",163,0.000995724745364719
"202",164,0.000995724745364719
"203",165,0.000995724745364719
"204",166,0.000995724745364719
"205",167,0.000995724745364719
"206",168,0.000995724745364719
"207",169,0.000995724745364719
"208",170,0.000995724745364719
"209",171,0.000995724745364719
"210",172,0.000995724745364719
"211",173,0.000995724745364719
"212",174,0.000995724745364719
"213",175,0.000995724745364719
"214",176,0.000995724745364719
"215",177,0.000995724745364719
"216",178,0.000995724745364719
"217",179,0.000995724745364719
"218",180,0.000995724745364719
"219",181,0.000995724745364719
"220",182,0.000995724745364719
"221",183,0.000995724745364719
"222",184,0.000995724745364719
"223",185,0.000995724745364719
"224",186,0.000995724745364719
"225",187,0.000995724745364719
"226",188,0.000995724745364719
"227",189,0.000995724745364719
"228",190,0.000995724745364719
"229",191,0.000995724745364719
"230",192,0.000995724745364719
"231",193,0.000995724745364719
"232",194,0.000995724745364719
"233",195,0.000995724745364719
"234",196,0.000995724745364719
"235",197,0.000995724745364719
"236",198,0.000995724745364719
"237",199,0.000995724745364719
"238",200,0.000995724745364719
"239",201,0.000995724745364719
"240",202,0.000995724745364719
"241",203,0.000995724745364719
"242",204,0.000995724745364719
"243",205,0.000995724745364719
"244",206,0.000995724745364719
"245",207,0.000995724745364719
"246",208,0.000995724745364719
"247",209,0.000995724745364719
"248",210,0.000995724745364719
"249",211,0.000995724745364719
"250",212,0.000995724745364719
"251",213,0.000995724745364719
"252",214,0.000995724745364719
"253",215,0.000995724745364719
"254",216,0.000995724745364719
"255",217,0.000995724745364719
"256",218,0.000995724745364719
"257",219,0.000995724745364719
"258",220,0.000995724745364719
"259",221,0.000995724745364719
"260",222,0.000995724745364719
"261",223,0.000995724745364719
"262",224,0.000995724745364719
"263",225,0.000995724745364719
"264",226,0.000995724745364719
"265",227,0.000995724745364719
"266",228,0.000995724745364719
"267",229,0.000995724745364719
"268",230,0.000995724745364719
"269",231,0.000995724745364719
"270",232,0.000995724745364719
"271",233,0.000995724745364719
"272",234,0.000995724745364719
"273",235,0.000995724745364719
"274",236,0.000995724745364719
"275",237,0.000995724745364719
"276",238,0.000995724745364719
"277",239,0.000995724745364719
"278",240,0.000995724745364719
"279",241,0.000995724745364719
"280",242,0.000995724745364719
"281",243,0.000995724745364719
"282",244,0.000995724745364719
"283",245,0.000995724745364719
"284",246,0.000995724745364719
"285",247,0.000995724745364719
"286",248,0.000995724745364719
"287",249,0.000995724745364719
"288",250,0.000995724745364719
"289",251,0.000995724745364719
"290",252,0.000995724745364719
"291",253,0.000995724745364719
"292",254,0.000995724745364719
"293",255,0.000995724745364719
"294",256,0.000995724745364719
"295",257,0.000995724745364719
"296",258,0.000995724745364719
"297",259,0.000995724745364719
"298",260,0.000995724745364719
"299",261,0.000995724745364719
"300",262,0.000995724745364719
"301",263,0.000995724745364719
"302",264,0.000995724745364719
"303",265,0.000995724745364719
"304",266,0.000995724745364719
"305",267,0.000995724745364719
"306",268,0.000995724745364719
"307",269,0.000995724745364719
"308",270,0.000995724745364719
"309",271,0.000995724745364719
"310",272,0.000995724745364719
"311",273,0.000995724745364719
"312",274,0.000995724745364719
"313",275,0.000995724745364719
"314",276,0.000995724745364719
"315",277,0.000995724745364719
"316",278,0.000995724745364719
"317",279,0.000995724745364719
"318",280,0.000995724745364719
"319",281,0.000995724745364719
"320",282,0.000995724745364719
"321",283,0.000995724745364719
"322",284,0.000995724745364719
"323",285,0.000995724745364719
"324",286,0.000995724745364719
"325",287,0.000995724745364719
"326",288,0.000995724745364719
"327",289,0.000995724745364719
"328",290,0.000995724745364719
"329",291,0.000995724745364719
"330",292,0.000995724745364719
"331",293,0.000995724745364719
"332",294,0.000995724745364719
"333",295,0.000995724745364719
"334",296,0.000995724745364719
"335",297,0.000995724745364719
"336",298,0.000995724745364719
"337",299,0.000995724745364719
"338",300,0.000995724745364719
"339",301,0.000995724745364719
"340",302,0.000995724745364719
"341",303,0.000995724745364719
"342",304,0.000995724745364719
"343",305,0.000995724745364719
"344",306,0.000995724745364719
"345",307,0.000995724745364719
"346",308,0.000995724745364719
"347",309,0.000995724745364719
"348",310,0.000995724745364719
"349",311,0.000995724745364719
"350",312,0.000995724745364719
