"","lambda","MSE"
"1",0.01,0.000108402721100234
"2",0.06,0.000109350475546835
"3",0.11,0.000110302672504725
"4",0.16,0.00011125931619969
"5",0.21,0.000112220410860764
"6",0.26,0.000113185960720201
"7",0.31,0.000114155970013502
"8",0.36,0.000115130442979414
"9",0.41,0.000116109383859923
"10",0.46,0.000117092796900266
"11",0.51,0.000118080686348924
"12",0.56,0.000119073056457633
"13",0.61,0.000120069911481385
"14",0.66,0.000121229315081982
"15",0.71,0.000122762300326879
"16",0.76,0.000124305700787266
"17",0.81,0.000125859531499274
"18",0.86,0.000127423807516551
"19",0.91,0.000128998543910257
"20",0.96,0.000130583755769091
"21",1.01,0.000132179458199313
"22",1.06,0.00013378566632476
"23",1.11,0.000135402395286857
"24",1.16,0.000137029660244655
"25",1.21,0.000138667476374831
"26",1.26,0.000140315858871716
"27",1.31,0.000141974822947315
"28",1.36,0.000143644383831322
"29",1.41,0.000145324556771143
"30",1.46,0.000147015357031908
"31",1.51,0.000148716799896503
"32",1.56,0.000150428900665573
"33",1.61,0.000152151674657555
"34",1.66,0.000153885137208691
"35",1.71,0.000155629303673042
"36",1.76,0.000157384189422521
"37",1.81,0.0001591498098469
"38",1.86,0.000160926180353834
"39",1.91,0.000162713316368881
"40",1.96,0.000164511233335517
"41",3,0.000204378958527262
"42",4,0.000247249666320217
"43",5,0.000291216439242653
"44",6,0.000307936812527679
"45",7,0.000305681333505488
"46",8,0.000302422383473978
"47",9,0.000299183003565162
"48",10,0.000295963158326653
"49",11,0.000292762812358725
"50",12,0.000289581930314217
"51",13,0.000286420476898454
"52",14,0.000283278416869196
"53",15,0.000280155715036558
"54",16,0.000277052336262935
"55",17,0.000273968245462915
"56",18,0.000270903407603238
"57",19,0.000267857787702707
"58",20,0.000264831350832111
"59",21,0.000261824062114156
"60",22,0.000258835886723399
"61",23,0.000255866789886179
"62",24,0.000252916736880538
"63",25,0.000249985693036142
"64",26,0.00024707362373423
"65",27,0.000244180494407527
"66",28,0.000241306270540173
"67",29,0.000238450917667668
"68",30,0.000235614401376775
"69",31,0.000232796687305473
"70",32,0.000229997741142878
"71",33,0.000227217528629149
"72",34,0.000224456015555492
"73",35,0.000221713167763948
"74",36,0.000218988951147522
"75",37,0.0002162833316499
"76",38,0.000213596275265553
"77",39,0.000210927748039556
"78",40,0.000208277716067551
"79",41,0.000205646145495725
"80",42,0.000203033002520639
"81",43,0.000200438253389284
"82",44,0.000197861864398881
"83",45,0.000195303801896905
"84",46,0.000192764032280978
"85",47,0.000190242521998806
"86",48,0.000187739237548144
"87",49,0.000185254145476621
"88",50,0.000182787212381807
"89",51,0.000180338404911045
"90",52,0.000177907689761441
"91",53,0.000175495033679746
"92",54,0.00017310040346233
"93",55,0.000170723765955083
"94",56,0.000168365088053381
"95",57,0.00016602433670195
"96",58,0.000163701478894889
"97",59,0.00016139648167555
"98",60,0.000159109312136447
"99",61,0.000156839937419241
"100",62,0.00015458832471463
"101",63,0.000152354441262333
"102",64,0.000150138254350937
"103",65,0.000147939731317924
"104",66,0.000145758839549519
"105",67,0.000143595546480686
"106",68,0.000141449819595068
"107",69,0.00013932162642482
"108",70,0.000137210934550656
"109",71,0.000135117711601728
"110",72,0.000133041925255553
"111",73,0.000130983543237999
"112",74,0.000128942533323118
"113",75,0.0001269188633332
"114",76,0.000124912501138605
"115",77,0.000122923414657758
"116",78,0.000120951571857043
"117",79,0.000118996940750783
"118",80,0.000111987836810503
"119",81,0.000102994949660796
"120",82,0.0000944051657661667
"121",83,0.0000862148309720048
"122",84,0.0000784203177767991
"123",85,0.0000710180251521087
"124",86,0.000064004378363741
"125",87,0.000057375828793991
"126",88,0.0000511288537651614
"127",89,0.0000452599563641723
"128",90,0.0000397656652683388
"129",91,0.0000346425345722543
"130",92,0.0000298871436158653
"131",93,0.0000254960968136191
"132",94,0.0000214660234847419
"133",95,0.0000177935776846426
"134",96,0.0000144754380374091
"135",97,0.0000115083075693908
"136",98,0.00000888891354387871
"137",99,0.00000605699745266288
"138",100,0.00000276041477867553
"139",101,0.00000075130390173964
"140",102,0.00000000593680893294468
"141",103,0.000000500928105113955
"142",104,0.00000221323046230251
"143",105,0.00000512013012738465
"144",106,0.00000919924248739853
"145",107,0.0000144285076916893
"146",108,0.0000207861863301935
"147",109,0.0000282508551671751
"148",110,0.0000368014029296779
"149",111,0.0000464170261500446
"150",112,0.0000570772250617937
"151",113,0.000059489219416104
"152",114,0.000059489219416104
"153",115,0.000059489219416104
"154",116,0.000059489219416104
"155",117,0.000059489219416104
"156",118,0.000059489219416104
"157",119,0.000059489219416104
"158",120,0.000059489219416104
"159",121,0.000059489219416104
"160",122,0.000059489219416104
"161",123,0.000059489219416104
"162",124,0.000059489219416104
"163",125,0.000059489219416104
"164",126,0.000059489219416104
"165",127,0.000059489219416104
"166",128,0.000059489219416104
"167",129,0.000059489219416104
"168",130,0.000059489219416104
"169",131,0.000059489219416104
"170",132,0.000059489219416104
"171",133,0.000059489219416104
"172",134,0.000059489219416104
"173",135,0.000059489219416104
"174",136,0.000059489219416104
"175",137,0.000059489219416104
"176",138,0.000059489219416104
"177",139,0.000059489219416104
"178",140,0.000059489219416104
"179",141,0.000059489219416104
"180",142,0.000059489219416104
"181",143,0.000059489219416104
"182",144,0.000059489219416104
"183",145,0.000059489219416104
"184",146,0.000059489219416104
"185",147,0.000059489219416104
"186",148,0.000059489219416104
"187",149,0.000059489219416104
"188",150,0.000059489219416104
"189",151,0.000059489219416104
"190",152,0.000059489219416104
"191",153,0.000059489219416104
"192",154,0.000059489219416104
"193",155,0.000059489219416104
"194",156,0.000059489219416104
"195",157,0.000059489219416104
"196",158,0.000059489219416104
"197",159,0.000059489219416104
"198",160,0.000059489219416104
"199",161,0.000059489219416104
"200",162,0.000059489219416104
"201",163,0.000059489219416104
"202",164,0.000059489219416104
"203",165,0.000059489219416104
"204",166,0.000059489219416104
"205",167,0.000059489219416104
"206",168,0.000059489219416104
"207",169,0.000059489219416104
"208",170,0.000059489219416104
"209",171,0.000059489219416104
"210",172,0.000059489219416104
"211",173,0.000059489219416104
"212",174,0.000059489219416104
"213",175,0.000059489219416104
"214",176,0.000059489219416104
"215",177,0.000059489219416104
"216",178,0.000059489219416104
"217",179,0.000059489219416104
"218",180,0.000059489219416104
"219",181,0.000059489219416104
"220",182,0.000059489219416104
"221",183,0.000059489219416104
"222",184,0.000059489219416104
"223",185,0.000059489219416104
"224",186,0.000059489219416104
"225",187,0.000059489219416104
"226",188,0.000059489219416104
"227",189,0.000059489219416104
"228",190,0.000059489219416104
"229",191,0.000059489219416104
"230",192,0.000059489219416104
"231",193,0.000059489219416104
"232",194,0.000059489219416104
"233",195,0.000059489219416104
"234",196,0.000059489219416104
"235",197,0.000059489219416104
"236",198,0.000059489219416104
"237",199,0.000059489219416104
"238",200,0.000059489219416104
"239",201,0.000059489219416104
"240",202,0.000059489219416104
"241",203,0.000059489219416104
"242",204,0.000059489219416104
"243",205,0.000059489219416104
"244",206,0.000059489219416104
"245",207,0.000059489219416104
"246",208,0.000059489219416104
"247",209,0.000059489219416104
"248",210,0.000059489219416104
"249",211,0.000059489219416104
"250",212,0.000059489219416104
"251",213,0.000059489219416104
"252",214,0.000059489219416104
"253",215,0.000059489219416104
"254",216,0.000059489219416104
"255",217,0.000059489219416104
"256",218,0.000059489219416104
"257",219,0.000059489219416104
"258",220,0.000059489219416104
"259",221,0.000059489219416104
"260",222,0.000059489219416104
"261",223,0.000059489219416104
"262",224,0.000059489219416104
"263",225,0.000059489219416104
"264",226,0.000059489219416104
"265",227,0.000059489219416104
"266",228,0.000059489219416104
"267",229,0.000059489219416104
"268",230,0.000059489219416104
"269",231,0.000059489219416104
"270",232,0.000059489219416104
"271",233,0.000059489219416104
"272",234,0.000059489219416104
"273",235,0.000059489219416104
"274",236,0.000059489219416104
"275",237,0.000059489219416104
"276",238,0.000059489219416104
"277",239,0.000059489219416104
"278",240,0.000059489219416104
"279",241,0.000059489219416104
"280",242,0.000059489219416104
"281",243,0.000059489219416104
"282",244,0.000059489219416104
"283",245,0.000059489219416104
"284",246,0.000059489219416104
"285",247,0.000059489219416104
"286",248,0.000059489219416104
"287",249,0.000059489219416104
"288",250,0.000059489219416104
"289",251,0.000059489219416104
"290",252,0.000059489219416104
"291",253,0.000059489219416104
"292",254,0.000059489219416104
"293",255,0.000059489219416104
"294",256,0.000059489219416104
"295",257,0.000059489219416104
"296",258,0.000059489219416104
"297",259,0.000059489219416104
"298",260,0.000059489219416104
"299",261,0.000059489219416104
"300",262,0.000059489219416104
"301",263,0.000059489219416104
"302",264,0.000059489219416104
"303",265,0.000059489219416104
"304",266,0.000059489219416104
"305",267,0.000059489219416104
"306",268,0.000059489219416104
"307",269,0.000059489219416104
"308",270,0.000059489219416104
"309",271,0.000059489219416104
"310",272,0.000059489219416104
"311",273,0.000059489219416104
"312",274,0.000059489219416104
"313",275,0.000059489219416104
"314",276,0.000059489219416104
"315",277,0.000059489219416104
"316",278,0.000059489219416104
"317",279,0.000059489219416104
"318",280,0.000059489219416104
"319",281,0.000059489219416104
"320",282,0.000059489219416104
"321",283,0.000059489219416104
"322",284,0.000059489219416104
"323",285,0.000059489219416104
"324",286,0.000059489219416104
"325",287,0.000059489219416104
"326",288,0.000059489219416104
"327",289,0.000059489219416104
"328",290,0.000059489219416104
"329",291,0.000059489219416104
"330",292,0.000059489219416104
"331",293,0.000059489219416104
"332",294,0.000059489219416104
"333",295,0.000059489219416104
"334",296,0.000059489219416104
"335",297,0.000059489219416104
"336",298,0.000059489219416104
"337",299,0.000059489219416104
"338",300,0.000059489219416104
"339",301,0.000059489219416104
"340",302,0.000059489219416104
"341",303,0.000059489219416104
"342",304,0.000059489219416104
"343",305,0.000059489219416104
"344",306,0.000059489219416104
"345",307,0.000059489219416104
"346",308,0.000059489219416104
"347",309,0.000059489219416104
"348",310,0.000059489219416104
"349",311,0.000059489219416104
"350",312,0.000059489219416104
"351",313,0.000059489219416104
"352",314,0.000059489219416104
"353",315,0.000059489219416104
