,Volatility_Time,Volatility_Time.1,Volatility_Time.2,Volatility_Time.3,Volatility_Time.4,Volatility_Time.5,Volatility_Time.6
0,0.19014937734716386,0.1513918450274083,0.16180038357786955,0.15291578405088357,0.11575944329612772,0.18036593478408214,0.1848618874267907
1,0.1840123231349815,0.15326334551281023,0.14734675741246187,0.14315930398404683,0.10781391755178446,0.17424076763895582,0.18323374108886245
2,0.19743625411826407,0.15100935997197484,0.15220773484369374,0.15677663959409036,0.11126381138651088,0.19010618162107246,0.19479216838031282
3,0.17435197601240487,0.1538179685103867,0.15332807489080497,0.14662538157417923,0.10763921450638031,0.1811073726129018,0.17441937625794
4,0.09286337568147993,0.08773237065004771,0.19589849905117362,0.07181597407928533,0.05870432661812632,0.11054685318480983,0.08860651834108152
5,0.124597731957955,0.1060233482842142,0.16965644484940226,0.10065286224568018,0.0755028010838573,0.14043769488121113,0.11370453213392394
6,0.15634439754244517,0.13465902297236862,0.14301440215212594,0.13360910719378893,0.09778259183860614,0.1722710674331975,0.1530227989692745
7,0.15941965927562296,0.12519459623278945,0.15107411692457345,0.12739879287051228,0.09414918585923025,0.16852180759205004,0.1484192109320598
8,0.1375169128098664,0.11066861775020707,0.15163169010539904,0.11697874381986167,0.08606099057921306,0.14920223505460165,0.13310444444322098
9,0.14261192630442707,0.11553543880805381,0.13947564870382373,0.1238397887564585,0.0905296628669391,0.16217115930607484,0.14640596433697753
10,0.1383110638846019,0.10533633656794958,0.14762612558333038,0.11488595603244472,0.09365357760242746,0.15323611079188038,0.13632843394243954
11,0.1567610995527446,0.12064791439343826,0.14048409278975435,0.1309320757119842,0.1054292582899019,0.1632448673628891,0.16086519985215136
12,0.16548717149535713,0.12896140549668494,0.13725219865224955,0.13526357482163967,0.10449669573225304,0.16271282017885616,0.16504106177763816
13,0.1643320647857292,0.11947908104324523,0.14079660254487505,0.12765931843381467,0.10283856584914941,0.15905544299484073,0.16134991537277785
14,0.15928122924972485,0.11817724641879955,0.1333260959440894,0.12439582904662742,0.10232908297348337,0.16299822758820337,0.1518285856911569
15,0.15410041248491307,0.11703931432214276,0.11712700570232835,0.11702098826705809,0.09790536849941771,0.1564587518532187,0.1451183917005848
16,0.16156395753811262,0.11665549412301619,0.11443112751937562,0.12035618245744036,0.09886560268489022,0.1499125024964646,0.15671368072149033
17,0.14556836262345305,0.1012417558057799,0.11159651060535895,0.10650144785608609,0.09287865908485111,0.13824450328489496,0.14218117014665244
18,0.14444381218628097,0.10823614086570446,0.11365740554489903,0.10635856802424799,0.093681194872152,0.13329614033433054,0.13745165511988905
19,0.1633205229783102,0.1131395762170684,0.1201082301659549,0.11543264000122909,0.09743536096609856,0.14628208000284781,0.16243780917570688
20,0.16215256796983607,0.10935132046654839,0.11994812146896817,0.11855274038792189,0.09490648276794161,0.15207219810257838,0.1594778876984476
21,0.230800187746666,0.1389359011369178,0.14680867389589453,0.15164075034547445,0.11443512951033312,0.19124447347428467,0.20714111295805243
22,0.19716313144055445,0.11914239633031151,0.13475783768250582,0.13291802276706097,0.10898057239198178,0.16843836537052603,0.18383197687318759
23,0.158352692823193,0.1203953282915626,0.12483581406033271,0.11087136223000928,0.09037124389950038,0.14454897393179722,0.14462595982281207
24,0.15360423983803886,0.11466114241297383,0.116979185337138,0.11177672917175666,0.09392948745068504,0.14486306239294985,0.15274217609166144
25,0.15727179193198276,0.11561933281083211,0.1148221033968906,0.1062713602860135,0.0922877341664816,0.1404644695564402,0.15719021182983475
26,0.12897445031446228,0.09740368569774296,0.10390061242292234,0.09529169282439777,0.09296481771126544,0.1257229177840507,0.1286202991538239
27,0.16451209477127998,0.11645747482100824,0.11311391439542295,0.11248729520111908,0.09830576898441175,0.1347012130830992,0.15349015242622968
28,0.1659618180833758,0.11991013400790995,0.11600363498684221,0.10975806175916157,0.09966296100499947,0.14572917805170943,0.15750268924529348
29,0.1489197451720599,0.11355445343753211,0.11062558942552078,0.10566676014460033,0.09977823730562344,0.13141772420256712,0.1463769656023128
30,0.1505832522608885,0.10687438020571172,0.11499311398205586,0.11551002746517304,0.09903501110343749,0.1398612812524929,0.14553007670564766
31,0.1615746265669384,0.11074466166855665,0.12067549064937443,0.11495485678445043,0.09511423173784715,0.1496838231548213,0.153180538769612
32,0.15250358475981943,0.1083939184172505,0.1304229437856478,0.10734146857240938,0.09645234731672338,0.13478409073142741,0.14127615129602242
33,0.13714445117197088,0.10329666384359187,0.10893915995071406,0.09776570080812964,0.08701050076597289,0.12099173194455297,0.13321751170148027
34,0.13916986593053304,0.09561144381076907,0.09590316995754095,0.08823153363863326,0.08713946372153723,0.1277865085781692,0.13737917955266427
35,0.13127045936874074,0.09644316214975754,0.10571742168838297,0.08915265012183013,0.08959727792473779,0.12070346393429757,0.1326136966886589
36,0.1433759933434617,0.10734612104575993,0.11867584461383769,0.10487609014585,0.09602901782967256,0.13073373269919167,0.14374696415779384
37,0.1341454063792444,0.09279858677074482,0.1019238453665053,0.10191113225007124,0.08990640645043586,0.13299067495831757,0.13307111484608564
38,0.10190846500894836,0.08349248055328184,0.08985120938759757,0.08224420364251522,0.08136585059670004,0.12222080737174357,0.10951327753496079
39,0.08297101822731008,0.08265292564941049,0.07872648139742511,0.06559834994571462,0.07708934364276962,0.11060449205193544,0.09824899976424123
40,0.0886158614239176,0.08302975455649536,0.07900839649652375,0.06042586125233806,0.0774360891478932,0.10358271984324331,0.0985321350598233
41,0.09850354939032725,0.09046432203520809,0.09718140732113374,0.07535679884820752,0.08521804803543372,0.12358394003531206,0.11195440928607077
42,0.1096199943921155,0.0912130580250993,0.09711553390211634,0.08927434091552554,0.08759616190519007,0.1277028241048342,0.1158229297032677
43,0.10176319686514898,0.0811767582081636,0.09380546367882568,0.08307370341322869,0.09073310122022081,0.12213306329365264,0.11172463285657926
44,0.07733405917578841,0.08890546300378553,0.09120826277289042,0.06896890894954724,0.08258620554225031,0.10190237361674417,0.10668645504127176
45,0.09127396706003449,0.09121131850769772,0.09872466313326914,0.08019901463500183,0.09298802550840451,0.11448598617743996,0.10447052257475979
46,0.10428735801066816,0.0923807590968653,0.09820718396388664,0.08763694731868589,0.08685536662264835,0.12361550121712905,0.11178860557870525
47,0.11306864106916703,0.10153848592580898,0.10555521530892213,0.09961334678489307,0.0856340402559265,0.1259623915951301,0.12454589842094728
48,0.11695800537679239,0.10483402624159709,0.10060723779176968,0.09875490906810527,0.08908608913523247,0.1124789924786918,0.12576599072062256
49,0.11863478605130953,0.10179170544612366,0.09954851359283413,0.0983702589674609,0.0854503648044453,0.11957058347859703,0.11710189483529759
50,0.1081360998445645,0.09220577680079181,0.09674135207185035,0.09390772016562092,0.07812867202617926,0.11406491500200268,0.11460057755004023
51,0.11246709048044312,0.09495554980263862,0.10507817145000019,0.10274483491702388,0.08529861847248404,0.12705420271775067,0.11305036569135686
52,0.11142933932081396,0.09411418043398072,0.10218638209862964,0.10254674973430102,0.08236017592502995,0.11939290375591713,0.11404153255451485
53,0.12331633629437082,0.09886402280551464,0.11513549706765656,0.11648540036378806,0.09615137367535603,0.13366983706129787,0.11960600947959074
54,0.11017069459119459,0.08490935586113632,0.09879720833330942,0.10114460692481039,0.0903496539237861,0.1187887064195824,0.10940903726312858
